firstname,gender,probability
Tichomír,,
Timotej,,
Tomáš,,
Urban,,
Uršuľa,,
Valentín,,
Valentína,,
Valér,,
Valéria,,
Vanda,,
Vanesa,,
Vasil,,
Vavrinec,,
Vendelín,,
Veronika,,
Viera,,
Vieroslava,,
Viktor,,
Viktória,,
Viliam,,
Vilma,,
Vincent,,
Viola,,
Vladimír,,
Vladimíra,,
Vladislav,,
Vlasta,,
Vlastimil,,
Vojtech,,
Vratislav,,
Vratko,,
Václav,,
Vít,,
Víťazoslav,,
Xénia,,
Zdenka,,
Zdenko,,
Zina,,
Zita,,
Zlatica,,
Zlatko,,
Zoja,,
Zoltán,,
Zora,,
Zuzana,,
Ľubica,,
Ľubomír,,
Ľubomíra,,
Ľubor,,
Ľuboslav,,
Ľuboslava,,
Ľuboš,,
Ľudmila,,
Ľudomil,,
Ľudomila,,
Ľudovít,,
Štefan,,
Štefánia,,
Žaneta,,
Želmíra,,
Žigmund,,
Žofia,,
